2019-09-06 17:50:59	1	123896548	200002	3	1	1111	1	0	0	0		0	勇者大陆	蜘蛛
2019-09-06 17:54:11	1	123896548	200002	8	2	50000	1	1	0	0		0	勇者大陆	猎犬怪
2019-09-06 17:56:54	1	12345678	200001	8	3	1011	1	0	0	0		0	勇者大陆	猎犬怪
2019-09-06 17:57:01	1	12345678	200001	8	4	1111	1	0	0	0		0	勇者大陆	猎犬怪
2019-09-06 17:57:19	1	123896548	200002	13	5	1111	1	0	0	0		0	勇者大陆	蛮牛怪
2019-09-06 17:58:15	1	123896548	200002	17	6	1111	1	0	0	0		0	勇者大陆	巨人
2019-09-06 17:58:43	1	123896548	200002	19	7	1111	1	0	0	0		0	勇者大陆	骷髅兵
2019-09-06 17:59:51	1	123896548	200002	25	8	1005101	1	1	0	0		0	骷髅王殿-剧情	骷髅王
2019-09-06 17:59:51	1	123896548	200002	25	9	1015101	1	1	0	0		0	骷髅王殿-剧情	骷髅王
2019-09-06 17:59:51	1	123896548	200002	25	10	1025401	1	1	0	0		0	骷髅王殿-剧情	骷髅王
2019-09-06 17:59:51	1	123896548	200002	25	11	50000	1	1	0	0		0	骷髅王殿-剧情	骷髅王
2019-09-06 17:59:51	1	123896548	200002	25	12	50000	1	1	0	0		0	骷髅王殿-剧情	骷髅王
2019-09-06 17:59:51	1	123896548	200002	25	13	50000	1	1	0	0		0	骷髅王殿-剧情	骷髅王
2019-09-06 17:59:51	1	123896548	200002	25	14	50000	1	1	0	0		0	骷髅王殿-剧情	骷髅王
