2019-10-17 14:36:39	1	111	200010	2	250	1011	99	1	0	0		0	1900-01-01 12:00:00	99	任务奖励	0	0	0	0	0	0	0
2019-10-17 14:36:40	1	111	200010	2	251	1111	99	1	0	0		0	1900-01-01 12:00:00	99	任务奖励	0	0	0	0	0	0	0
2019-10-17 14:37:23	1	111	200010	5	252	1015101	1	1	0	0		0	1900-01-01 12:00:00	1	任务奖励	0	0	0	0	1	0	0
2019-10-17 14:37:25	1	111	200010	5	252	1015101	1	1	0	0		0	1900-01-01 12:00:00	0	客户端修改	0	0	0	0	1	0	0
2019-10-17 15:13:47	1	111	200010	8	253	1010101	1	1	0	0		0	1900-01-01 12:00:00	1	任务奖励	0	0	0	0	256	0	0
2019-10-17 15:13:52	1	111	200010	8	253	1010101	1	1	0	0		0	1900-01-01 12:00:00	0	客户端修改	0	0	0	0	256	0	0
2019-10-17 15:27:23	1	111	200010	11	254	4000	1	1	0	0		0	1900-01-01 12:00:00	1	任务奖励	0	0	0	0	0	0	0
2019-10-17 15:28:50	1	111	200010	12	255	2016	5	1	0	0		0	1900-01-01 12:00:00	5	任务奖励	0	0	0	0	0	0	0
2019-10-17 15:29:00	1	aaa	200011	2	256	1011	99	1	0	0		0	1900-01-01 12:00:00	99	任务奖励	0	0	0	0	0	0	0
2019-10-17 15:29:00	1	aaa	200011	2	257	1111	99	1	0	0		0	1900-01-01 12:00:00	99	任务奖励	0	0	0	0	0	0	0
2019-10-17 15:46:16	1	aaa	200011	3	258	2001	1	1	0	0		0	1900-01-01 12:00:00	1	连续登陆奖励物品	0	0	0	0	0	0	0
2019-10-17 17:17:08	1	aaa	200011	3	259	5051	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-10-17 17:17:08	1	aaa	200011	3	258	2001	2	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-10-17 17:17:08	1	aaa	200011	3	260	1000503	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆职业奖励	0	0	0	0	235	0	0
