2019-09-11 15:06:37	1	test1	200009	12	215	2001	1	1	0	0		0	1900-01-01 12:00:00	1	连续登陆奖励物品	0	0	0	0	0	0	0
2019-09-11 15:06:37	1	test1	200009	12	216	2000	1	1	0	0		0	1900-01-01 12:00:00	1	连续登陆奖励物品	0	0	0	0	0	0	0
2019-09-11 15:08:37	1	test1	200009	15	217	1010001	1	1	0	0		0	1900-01-01 12:00:00	1	任务奖励	0	0	0	0	768	0	0
2019-09-11 15:08:37	1	test1	200009	15	218	50016	1	1	0	0		-1000	1900-01-01 12:00:00	1	引导给物品到仓库	0	0	0	0	0	0	0
2019-09-11 15:08:40	1	test1	200009	15	217	1010001	1	1	0	0		0	1900-01-01 12:00:00	0	客户端修改	0	0	0	0	768	0	0
2019-09-11 16:35:59	1	12345678	200001	34	32	4000	2	1	0	0		0	1900-01-01 12:00:00	1	连续登陆奖励物品	0	0	0	0	0	0	0
2019-09-11 16:36:01	1	12345678	200001	34	219	5052	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:36:01	1	12345678	200001	34	21	2001	3	1	0	0		0	1900-01-01 12:00:00	2	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:36:01	1	12345678	200001	34	220	2017	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:36:01	1	12345678	200001	34	221	1005103	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆职业奖励	0	0	0	0	235	0	0
2019-09-11 16:36:04	1	12345678	200001	34	21	2001	4	1	0	0		0	1900-01-01 12:00:00	1	升级有礼奖品	0	0	0	0	0	0	0
2019-09-11 16:36:35	1	12345678	200001	34	14	1111	96	1	0	0		0	1900-01-01 12:00:00	-1	物品使用	0	0	0	0	0	0	0
2019-09-11 16:55:52	1	12345678	200000	11	5	5051	2	1	0	0		0	1900-01-01 12:00:00	1	连续登陆奖励物品	0	0	0	0	0	0	0
2019-09-11 16:55:55	1	12345678	200000	11	222	5052	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:55:55	1	12345678	200000	11	6	2001	3	1	0	0		0	1900-01-01 12:00:00	2	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:55:55	1	12345678	200000	11	223	2017	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:55:55	1	12345678	200000	11	224	1015103	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆职业奖励	0	0	0	0	235	0	0
2019-09-11 16:55:56	1	12345678	200000	11	225	5053	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:55:56	1	12345678	200000	11	6	2001	6	1	0	0		0	1900-01-01 12:00:00	3	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:55:56	1	12345678	200000	11	226	1030902	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 16:55:56	1	12345678	200000	11	227	1010103	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆职业奖励	0	0	0	0	16128	0	0
2019-09-11 16:56:28	1	12345678	200000	12	12	2016	6	1	0	0		0	1900-01-01 12:00:00	5	任务奖励	0	0	0	0	0	0	0
2019-09-11 16:56:34	1	12345678	200000	12	12	2016	5	1	0	0		0	1900-01-01 12:00:00	-1	物品使用	0	0	0	0	0	0	0
2019-09-11 16:58:46	1	12345678	200000	12	12	2016	4	1	0	0		0	1900-01-01 12:00:00	-1	物品使用	0	0	0	0	0	0	0
2019-09-11 17:39:35	1	test1	200009	15	228	5051	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 17:39:35	1	test1	200009	15	215	2001	2	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 17:39:35	1	test1	200009	15	229	1010503	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆职业奖励	0	0	0	0	235	0	0
2019-09-11 17:39:36	1	test1	200009	15	230	5052	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 17:39:36	1	test1	200009	15	215	2001	4	1	0	0		0	1900-01-01 12:00:00	2	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 17:39:36	1	test1	200009	15	231	2017	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆普通奖励	0	0	0	0	0	0	0
2019-09-11 17:39:36	1	test1	200009	15	232	1015103	1	1	0	0		0	1900-01-01 12:00:00	1	累计登陆职业奖励	0	0	0	0	235	0	0
2019-09-11 18:54:47	1	12345678	200000	15	233	1010001	1	1	0	0		0	1900-01-01 12:00:00	1	任务奖励	0	0	0	0	768	0	0
2019-09-11 18:54:47	1	12345678	200000	15	234	50016	1	1	0	0		-1000	1900-01-01 12:00:00	1	引导给物品到仓库	0	0	0	0	0	0	0
2019-09-11 18:54:56	1	12345678	200000	15	233	1010001	1	1	0	0		0	1900-01-01 12:00:00	0	客户端修改	0	0	0	0	768	0	0
